==========================================================================================
  Sub 50025: Subscription 50025
  Folder: 50025-cisco-ios-xe-switch-dp-resources-oper_switch-dp-resources-op
  3668 data points from 2 telemetry messages
==========================================================================================

  cisco.content.instance-list.id  (gauge, 163)
  ----------------------------------------------------------------------
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)

  cisco.content.instance-list.physical-location.asic  (gauge, 163)
  ----------------------------------------------------------------------
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
                1  |  (global)
                0  |  (global)
